Date,Coin Name,Price,Change,Market Cap,Volume
2023-10-03,XRP,2.59,3.55783,149923486194,5858147188
2023-10-03,Solana,143.93,-0.92287,73235084898,4881277761
2023-10-03,Cardano,0.911187,-6.90023,32761119546,2708468230
2023-10-03,WETH,2209.18,-0.95013,6511021324,2133897308
2023-10-03,Dogecoin,0.201755,-1.09369,29930989604,1742810530
2023-10-03,Sui,2.79,5.12494,8838850865,1722082598
2023-10-03,RED TOKEN,0.678518,49316296.17117,0.0,1476741485
2023-10-03,Chainlink,16.94,3.83543,10883658293,1267165985
2023-10-03,Litecoin,103.68,-0.97092,7841994914,1007839323
2023-10-03,Official Trump,13.15,-0.21029,2644399251,993776041
2023-10-03,Wrapped SOL,143.89,-0.97125,0.0,878386714
2023-10-03,BNB,596.82,0.08187,87069912889,831407876
2023-10-03,Ethena,0.372895,5.69804,1978885464,740257876
2023-10-03,TRON,0.240251,-1.73284,20699525061,666432256
2023-10-03,Aave,211.51,-2.56198,3194082774,631048705
2023-10-02,Tether,0.999991,0.00082,142716527944,71322767129
2023-10-02,Bitcoin,89696,-0.43572,1779632159757,44988639831
2023-10-02,Ethereum,2204.24,-1.13313,266110776210,19819771367
2023-10-02,USDC,0.999883,0.00011,57262505680,10444351524
2023-10-02,First Digital USD,0.99498,-0.24161,2094195520,7977272114
2023-10-02,XRP,2.58,3.44776,149923486194,5860452854
2023-10-02,Solana,143.8,-1.01068,73235084898,4881025597
2023-10-02,Cardano,0.910627,-6.95743,32761119546,2707161276
2023-10-02,WETH,2207.64,-1.01889,6506676135,2170466899
2023-10-02,Sui,2.79,5.08061,8838850865,1748659890
2023-10-02,Dogecoin,0.201615,-1.16241,29930989604,1742377230
2023-10-02,RED TOKEN,0.677578,49316873.03066,0.0,1474696040
2023-10-02,Chainlink,16.94,3.85724,10805897135,1317919142
2023-10-02,Litecoin,103.63,-1.02394,7841994914,1008184985
2023-10-02,Official Trump,13.16,-0.12537,2644399251,1007658271
2023-10-02,Wrapped SOL,143.89,-0.97125,0.0,878386714
2023-10-02,BNB,596.92,0.09893,87069912889,833548520
2023-10-02,Ethena,0.372725,5.64973,1969863105,739799455
2023-10-02,TRON,0.240121,-1.78597,20673853398,666287328
2023-10-02,Aave,211.31,-2.65173,3194082774,630869019
2023-10-01,Tether,0.999993,0.00098,142716527944,69529612307
2023-10-01,Bitcoin,89650,-0.41724,1779632159757,44998578102
2023-10-01,Ethereum,2203.49,-1.04561,266110776210,19839405262
2023-10-01,USDC,0.999883,0.01053,57263248541,10456001902
2023-10-01,First Digital USD,0.99498,-0.24161,2094195520,7977318122
2023-10-01,XRP,2.58,3.51703,149923486194,5856379062
2023-10-01,Solana,143.67,-1.06508,73003051563,4886684306
2023-10-01,Cardano,0.910183,-7.08721,32761119546,2706400908
2023-10-01,WETH,2208.36,-0.84847,6506676135,2197911663
2023-10-01,Sui,2.79,5.54239,8838850865,1877853109
2023-10-01,Dogecoin,0.201481,-1.22781,29930989604,1741344022
2023-10-01,RED TOKEN,0.677578,49316873.03066,0.0,1474696040
2023-10-01,Chainlink,16.93,3.90327,10805897135,1318678207
2023-10-01,Litecoin,103.59,-0.90669,7841994914,1008343925
2023-10-01,Official Trump,13.16,-0.01771,2634419688,1007779804
2023-10-01,Wrapped SOL,143.99,-0.7983,0.0,877274136
2023-10-01,BNB,596.56,0.11299,87069912889,833328615
2023-10-01,Ethena,0.3717,5.22524,1969863105,737923700
2023-10-01,TRON,0.240045,-1.73502,20673853398,666151845
2023-10-01,Aave,211.2,-2.70345,3194082774,631000541
2023-09-30,Tether,0.999994,0.00115,142716527944,47295089161
2023-09-30,Bitcoin,89764,-0.29069,1779632159757,44317419654
2023-09-30,Ethereum,2205.4,-0.95978,266110776210,19905639199
2023-09-30,USDC,0.999885,0.01064,57263248541,10498738353
2023-09-30,First Digital USD,0.992383,-0.74099,2094195520,7977129506
2023-09-30,XRP,2.58,3.56901,149923486194,5862227009
2023-09-30,Solana,143.72,-1.02912,73003051563,4892968349
2023-09-30,Cardano,0.910389,-7.06621,32761119546,2714498344
2023-09-30,WETH,2209.82,-0.78273,6506676135,2196807023
2023-09-30,Sui,2.79,5.57603,8838850865,1879458473
2023-09-30,Dogecoin,0.201803,-1.07035,29930989604,1744264840
2023-09-30,Chainlink,16.95,4.00514,10805897135,1320809128
2023-09-30,Litecoin,103.67,-0.82936,7841994914,1009033176
2023-09-30,Official Trump,13.18,0.0848,2634419688,996655001
2023-09-30,Wrapped SOL,143.91,-0.85185,0.0,876870955
2023-09-30,BNB,597.31,0.23864,87069912889,834969807
2023-09-30,Ethena,0.372018,5.31536,1969863105,738539354
2023-09-30,TRON,0.240364,-1.6042,20673853398,667941788
2023-09-30,Aave,211.38,-2.48971,3188963794,631468849
2023-09-30,Pi Network,1.85,-4.24502,13049590317,581041450
2023-09-29,Tether,0.999994,0.00107,142716527944,73362246212
2023-09-29,Bitcoin,89865,-0.17921,1779632159757,48159071871
2023-09-29,Ethereum,2209.98,-0.75383,266110776210,19421112820
2023-09-29,USDC,0.999867,0.00893,57263248541,9486742948
2023-09-29,First Digital USD,0.997143,-0.2649,2094195520,8019619500
2023-09-29,XRP,2.59,3.69962,149923486194,5869089358
2023-09-29,Solana,143.94,-0.87908,73003051563,4902424718
2023-09-29,Cardano,0.911504,-6.95243,32761119546,2718277619
2023-09-29,WETH,2208.88,-0.82498,6506676135,2193609950
2023-09-29,Sui,2.79,5.6504,8838850865,1881876770
2023-09-29,Dogecoin,0.202128,-0.77024,29930989604,1747612893
2023-09-29,Chainlink,16.95,4.05156,10805897135,1272597197
2023-09-29,Litecoin,103.78,-0.7248,7841994914,1010121149
2023-09-29,Official Trump,13.2,0.26006,2634419688,997973679
2023-09-29,Wrapped SOL,143.85,-0.89182,0.0,878785275
2023-09-29,BNB,598.2,0.38823,87069912889,836284971
2023-09-29,Ethena,0.372101,5.33889,1969863105,737885967
2023-09-29,TRON,0.24064,-1.49153,20673853398,668947787
2023-09-29,Aave,211.59,-2.39395,3188963794,632092871
2023-09-29,Pi Network,1.85,-4.16842,13049590317,580880695
2023-09-28,Tether,0.999995,0.0012,142717518348,73534121592
2023-09-28,Bitcoin,89850,-0.19512,1782345565344,48041810443
2023-09-28,Ethereum,2209.21,-0.78876,266500980539,19274140702
2023-09-28,First Digital USD,0.997642,-0.215,2094195520,8019606519
2023-09-28,USDC,0.999888,0.01102,57263248541,7261202027
2023-09-28,XRP,2.59,3.66509,149862645111,5863971310
2023-09-28,Solana,143.86,-0.93486,73003051563,4896847982
2023-09-28,Cardano,0.907721,-7.33856,32768311928,2280146764
2023-09-28,WETH,2207.36,-0.89338,6506676135,2196458596
2023-09-28,Dogecoin,0.202037,-0.81515,29976695152,1747593311
2023-09-28,Sui,2.78,5.31238,8851887684,1717579336
2023-09-28,Chainlink,16.94,3.9936,10805897135,1261027788
2023-09-28,Litecoin,103.75,-0.74865,7845720037,1010265851
2023-09-28,Official Trump,13.2,0.26567,2634419688,998402846
2023-09-28,Wrapped SOL,144.05,-0.75366,0.0,996830126
2023-09-28,BNB,598.07,0.36505,87271842704,836242209
2023-09-28,Ethena,0.371947,5.29527,1969863105,737556510
2023-09-28,TRON,0.240586,-1.51349,20673853398,669049655
2023-09-28,Aave,211.58,-2.39687,3188963794,632207446
2023-09-28,Pi Network,1.85,-4.14109,13049590317,581424639
2023-09-27,Bitcoin,89812,-0.2376,1782345565344,47951860110
2023-09-27,Tether,0.999998,0.0015,142717518348,41108134930
2023-09-27,Ethereum,2209.16,-0.79061,266500980539,19145347488
2023-09-27,First Digital USD,0.997642,-0.215,2099362373,8019605733
2023-09-27,USDC,0.999888,0.01099,57263248541,7228844004
2023-09-27,XRP,2.58,3.62803,149862645111,5830126468
2023-09-27,Solana,143.77,-0.99796,73003051563,4896341991
2023-09-27,Cardano,0.90733,-7.37848,32768311928,2236880858
2023-09-27,WETH,2205.79,-0.96384,6501323296,2194977665
2023-09-27,Dogecoin,0.201946,-0.86003,29976695152,1747184759
2023-09-27,Sui,2.78,5.18296,8851887684,1724147573
2023-09-27,Chainlink,16.94,3.95953,10811282439,1260431878
2023-09-27,Official Trump,13.2,0.2593,2634419688,998437568
2023-09-27,Wrapped SOL,144.05,-0.75366,0.0,996830126
2023-09-27,Litecoin,103.71,-0.78466,7845720037,993634884
2023-09-27,BNB,597.88,0.33447,87271842704,836533231
2023-09-27,Ethena,0.371741,5.23704,1969863105,738715926
2023-09-27,TRON,0.240504,-1.54729,20700961203,668946042
2023-09-27,Aave,211.53,-2.42419,3188963794,632064367
2023-09-27,Pi Network,1.85,-4.23672,13049590317,580877925
2023-09-26,Tether,0.999994,0.00106,142717518348,74076436245
2023-09-26,Bitcoin,89797,-0.25416,1782345565344,47791750511
2023-09-26,Ethereum,2208.18,-0.83471,266500980539,19157099112
2023-09-26,USDC,0.99988,0.01022,57263248541,10370644037
2023-09-26,First Digital USD,0.998383,-0.14089,2099362373,8012822176
2023-09-26,XRP,2.58,3.6114,149862645111,5830751962
2023-09-26,Solana,143.72,-1.02953,73003051563,4894708669
2023-09-26,Cardano,0.907118,-7.40017,32768311928,2211377872
2023-09-26,WETH,2205.45,-0.97914,6501323296,2187479219
2023-09-26,Dogecoin,0.20191,-0.87769,29976695152,1746893966
2023-09-26,Sui,2.78,5.17921,8851887684,1716849248
2023-09-26,Chainlink,16.94,3.94828,10811282439,1261572909
2023-09-26,Official Trump,13.2,0.26095,2634419688,998327512
2023-09-26,Wrapped SOL,143.85,-0.89601,0.0,995839880
2023-09-26,Litecoin,103.69,-0.80958,7845720037,993462154
2023-09-26,BNB,597.74,0.31044,87271842704,836352338
2023-09-26,Ethena,0.371426,5.1479,1963608762,719588068
2023-09-26,TRON,0.240482,-1.55597,20700961203,668955234
2023-09-26,Aave,211.49,-2.43836,3188963794,631804725
2023-09-26,Pi Network,1.85,-4.40172,13049590317,580310281
2023-09-25,Tether,0.999991,0.00084,142717518348,73958554427
2023-09-25,Bitcoin,89811,-0.23917,1782345565344,46222575510
2023-09-25,Ethereum,2208.18,-0.83462,266500980539,19090736659
2023-09-25,USDC,0.999881,0.01025,57263248541,10473951557
2023-09-25,First Digital USD,0.998878,-0.09134,2099362373,8013934773
2023-09-25,XRP,2.58,3.62271,149862645111,5860348542
2023-09-25,Solana,143.67,-1.06447,73003051563,4762742437
2023-09-25,Cardano,0.907075,-7.51989,32768311928,2219281878
2023-09-25,Dogecoin,0.201879,-0.89249,29976695152,1746854790
2023-09-25,Sui,2.78,5.17905,8851887684,1709256864
2023-09-25,Chainlink,16.94,3.97787,10811282439,1261808778
2023-09-25,Official Trump,13.2,0.2336,2639502382,998196992
2023-09-25,Litecoin,103.67,-0.82919,7845720037,993389078
2023-09-25,Wrapped SOL,143.5,-1.38359,0.0,890140373
2023-09-25,BNB,597.69,0.18935,87271842704,836511082
2023-09-25,Ethena,0.371432,5.80938,1963608762,717976702
2023-09-25,TRON,0.240426,-1.57911,20700961203,668387743
2023-09-25,Aave,211.48,-2.44474,3188963794,631889724
2023-09-25,WETH,2207.07,-1.08579,6501323296,586098021
2023-09-25,Pi Network,1.85,-4.2061,13049590317,580139182
2023-09-24,Bitcoin,89797,-0.25437,1782345565344,46646408562
2023-09-24,Tether,0.999988,0.00103,142717518348,37575131088
2023-09-24,Ethereum,2206.36,-0.91642,266500980539,19120888494
2023-09-24,USDC,0.999857,0.00012,57263128011,10979665558
2023-09-24,First Digital USD,0.998654,-0.13077,2099362373,8012708179
2023-09-24,XRP,2.58,3.62711,149862645111,5854015338
2023-09-24,Solana,143.66,-1.25543,72996501529,4761672383
2023-09-24,Cardano,0.906963,-7.5314,32768311928,2224210595
2023-09-24,WETH,2205.67,-1.14863,6501323296,2045299916
2023-09-24,Dogecoin,0.201848,-0.90807,29976695152,1747011378
2023-09-24,Sui,2.78,5.13977,8851887684,1719026706
2023-09-24,Chainlink,16.94,3.8139,10811282439,1262067099
2023-09-24,Official Trump,13.19,0.21659,2639502382,998388000
2023-09-24,Litecoin,103.57,-1.00105,7845720037,994950365
2023-09-24,Wrapped SOL,143.5,-1.38359,0.0,890140373
2023-09-24,BNB,598.26,0.28524,87271842704,839577969
2023-09-24,Ethena,0.371464,5.81857,1963608762,717826764
2023-09-24,TRON,0.240424,-1.72153,20700961203,668662740
2023-09-24,Aave,211.42,-2.47489,3190319299,631824298
2023-09-24,Pi Network,1.85,-4.38463,13045226012,576281729
2023-09-23,Bitcoin,89672,-0.50557,1780906427540,48097709576
2023-09-23,Tether,0.999988,0.00103,142716715269,40009312760
2023-09-23,Ethereum,2203.36,-1.21784,266071432064,19146326123
2023-09-23,USDC,0.999856,1e-05,57263128011,11023942039
2023-09-23,First Digital USD,0.998654,-0.13079,2099362373,8012755847
2023-09-23,XRP,2.58,3.34005,149649361324,5851718102
2023-09-23,Solana,143.45,-1.39797,72996501529,4761293313
2023-09-23,Cardano,0.905871,-7.64267,32582522188,2223141252
2023-09-23,WETH,2206.18,-1.12585,6501323296,2045930362
2023-09-23,Dogecoin,0.201572,-1.24349,29935167440,1744821598
2023-09-23,Sui,2.78,4.94749,8851887684,1717343979
2023-09-23,RED TOKEN,0.676184,49122437.61071,0.0,1472656566
2023-09-23,Chainlink,16.93,3.71084,10811282439,1260787425
2023-09-23,Official Trump,13.18,-0.04756,2639502382,997449703
2023-09-23,Litecoin,103.42,-1.14807,7830241831,993752663
2023-09-23,BNB,597.61,0.17606,87276275861,835914565
2023-09-23,Wrapped SOL,143.39,-1.46352,0.0,826552009
2023-09-23,Ethena,0.371194,5.74169,1963608762,717411225
2023-09-23,TRON,0.240148,-1.83413,20700961203,668378347
2023-09-23,Aave,211.07,-2.76281,3190319299,631338381
2023-09-22,Tether,0.999989,0.00115,142716715269,74394475674
2023-09-22,Bitcoin,89677,-0.49987,1780906427540,48561935437
2023-09-22,Ethereum,2203.74,-1.20088,266071432064,19127850502
2023-09-22,USDC,0.999887,0.00311,57263128011,10570704008
2023-09-22,First Digital USD,1.001,0.10257,2099362373,8055273884
2023-09-22,XRP,2.58,3.37461,149649361324,5861332736
2023-09-22,Solana,143.44,-1.40602,72996501529,4894335874
2023-09-22,Cardano,0.906102,-7.61913,32582522188,2225349201
2023-09-22,WETH,2205.58,-1.15251,6496137706,1864181250
2023-09-22,Dogecoin,0.201546,-1.25636,29935167440,1744626014
2023-09-22,Sui,2.77,4.87591,8796200994,1716713939
2023-09-22,RED TOKEN,0.676184,49122437.61071,0.0,1472656566
2023-09-22,Chainlink,16.92,3.67568,10800516326,1260449378
2023-09-22,Official Trump,13.17,-0.0874,2639502382,997302838
2023-09-22,Litecoin,103.39,-1.17433,7830241831,993527900
2023-09-22,Wrapped SOL,143.26,-1.55278,0.0,868773199
2023-09-22,BNB,597.96,0.23538,87276275861,836940976
2023-09-22,Ethena,0.37096,5.67501,1963608762,716530169
2023-09-22,TRON,0.240095,-1.85579,20666317562,668361804
2023-09-22,Aave,211.02,-2.78746,3190319299,631087521
2023-09-21,Tether,0.999988,0.00103,142716715269,76048180785
2023-09-21,Bitcoin,89683,-0.49303,1780906427540,48789396447
2023-09-21,Ethereum,2205.5,-1.12209,266071432064,19199857679
2023-09-21,USDC,0.999882,0.00264,57263128011,10726307800
2023-09-21,First Digital USD,1.0,0.05033,2106403007,8057301496
2023-09-21,XRP,2.58,3.43685,149649361324,5864200749
2023-09-21,Solana,143.42,-1.42005,72996501529,4899003911
2023-09-21,Cardano,0.907512,-7.47536,32582522188,2232003238
2023-09-21,Sui,2.78,4.99836,8796200994,1851506348
2023-09-21,WETH,2208.08,-1.04045,6496137706,1850512360
2023-09-21,Dogecoin,0.201506,-1.27577,29935167440,1745588091
2023-09-21,RED TOKEN,0.677622,49226907.10697,0.0,1475846120
2023-09-21,Chainlink,16.93,3.71443,10800516326,1261188764
2023-09-21,Official Trump,13.17,-0.07836,2639502382,997425560
2023-09-21,Litecoin,103.45,-1.11529,7830241831,993988116
2023-09-21,Wrapped SOL,143.26,-1.55278,0.0,868773199
2023-09-21,BNB,598.23,0.2805,87276275861,836074389
2023-09-21,Ethena,0.371791,5.91166,1963608762,716215510
2023-09-21,TRON,0.240113,-1.8485,20666317562,669025119
2023-09-21,Aave,211.04,-2.77627,3190319299,631254073
2023-09-20,Tether,0.999987,0.00095,142716715269,76128320687
2023-09-20,Bitcoin,89668,-0.50962,1780906427540,48560828960
2023-09-20,Ethereum,2204.69,-1.15804,266071432064,19130886616
2023-09-20,USDC,0.999883,0.00276,57263128011,10366651972
2023-09-20,First Digital USD,0.999656,-0.03061,2106403007,8046366189
2023-09-20,XRP,2.58,3.43192,149649361324,5865760122
2023-09-20,Solana,143.38,-1.44609,72996501529,4896932188
2023-09-20,Cardano,0.907568,-7.46967,32582522188,2274943841
2023-09-20,WETH,2205.33,-1.16381,6496137706,1846803813
2023-09-20,Sui,2.77,4.83228,8796200994,1746873770
2023-09-20,Dogecoin,0.201486,-1.28577,29935167440,1745283999
2023-09-20,RED TOKEN,0.677622,49226907.10697,0.0,1475846120
2023-09-20,Chainlink,16.93,3.72311,10800516326,1261206190
2023-09-20,Litecoin,103.46,-1.11004,7830241831,994135230
2023-09-20,Official Trump,13.17,-0.08293,2639502382,992709873
2023-09-20,Wrapped SOL,143.28,-1.53712,0.0,854273048
2023-09-20,BNB,597.92,0.22811,87276275861,835584165
2023-09-20,Ethena,0.371812,5.91758,1965150115,717483098
2023-09-20,TRON,0.240264,-1.7869,20666317562,671295981
2023-09-20,Aave,211.0,-2.79645,3190319299,631209929
2023-09-19,Tether,0.999989,0.00115,142716715269,74638048137
2023-09-19,Bitcoin,89679,-0.49808,1780906427540,48548274428
2023-09-19,Ethereum,2205.37,-1.12786,266071432064,19148798269
2023-09-19,USDC,0.999874,0.00181,57263096565,9333410715
2023-09-19,First Digital USD,0.999656,-0.0306,2106403007,8046372018
2023-09-19,XRP,2.58,3.46424,149649361324,5868101338
2023-09-19,Solana,143.4,-1.43694,72851797443,4770373746
2023-09-19,Cardano,0.907771,-7.44901,32582522188,2276267588
2023-09-19,WETH,2205.77,-1.14406,6496137706,2047401690
2023-09-19,Dogecoin,0.20155,-1.25435,29935167440,1745612151
2023-09-19,Sui,2.77,4.8167,8796200994,1722979951
2023-09-19,RED TOKEN,0.676658,49241907.49941,0.0,1473743704
2023-09-19,Chainlink,16.94,3.79755,10800516326,1262069690
2023-09-19,Litecoin,103.49,-1.0771,7830241831,994445485
2023-09-19,Official Trump,13.18,-0.05668,2639502382,992939994
2023-09-19,Wrapped SOL,143.28,-1.53805,0.0,849683449
2023-09-19,BNB,598.07,0.25288,87276275861,835931705
2023-09-19,Ethena,0.371908,5.94493,1965150115,717780251
2023-09-19,TRON,0.240332,-1.759,20666317562,671813372
2023-09-19,Aave,211.0,-2.79592,3182724279,631217422
2023-09-18,Tether,0.999991,0.00084,142717166229,72302784721
2023-09-18,Bitcoin,89711,-0.4625,1778815031983,48537654444
2023-09-18,Ethereum,2205.91,-1.10349,265982159775,19152688201
2023-09-18,First Digital USD,0.999612,-0.03497,2106403007,8033905103
2023-09-18,USDC,0.999885,0.00294,57263096565,7882607939
2023-09-18,XRP,2.59,3.49202,149794786863,5868440350
2023-09-18,Solana,143.46,-1.395,72851797443,4773115679
2023-09-18,Cardano,0.908045,-7.42099,32643770382,2277570491
2023-09-18,Dogecoin,0.201629,-1.21559,29902643738,1746166858
2023-09-18,Sui,2.77,4.82001,8796200994,1664787924
2023-09-18,RED TOKEN,0.676658,49241907.49941,0.0,1473743704
2023-09-18,Chainlink,16.95,3.86712,10800516326,1262762180
2023-09-18,Litecoin,103.54,-1.04519,7827786001,994764624
2023-09-18,Official Trump,13.18,-0.03093,2635310333,993154904
2023-09-18,Wrapped SOL,143.28,-1.53805,0.0,849683449
2023-09-18,BNB,598.2,0.27552,87268329979,835915719
2023-09-18,Ethena,0.372283,6.60705,1965150115,735884199
2023-09-18,TRON,0.240389,-1.73576,20666317562,671993185
2023-09-18,Aave,211.04,-2.77942,3182724279,631380551
2023-09-18,Pi Network,1.84,-4.21426,13019543901,579301795
2023-09-17,Tether,0.999991,0.00084,142717166229,73049589991
2023-09-17,Bitcoin,89763,-0.52795,1778815031983,48581121965
2023-09-17,Ethereum,2207.75,-1.09399,265982159775,19109871358
2023-09-17,First Digital USD,0.999638,-0.0253,2106403007,8031353910
2023-09-17,USDC,0.999886,0.002,57263096565,7757191094
2023-09-17,XRP,2.59,3.53209,149794786863,5873097081
2023-09-17,Solana,143.62,-1.49393,72851797443,4776459307
2023-09-17,Cardano,0.908114,-7.4879,32643770382,2319445431
2023-09-17,Dogecoin,0.201842,-1.12499,29902643738,1747465913
2023-09-17,Sui,2.77,4.7585,8792875219,1692828587
2023-09-17,Chainlink,16.97,3.96277,10800516326,1264022339
2023-09-17,Litecoin,103.61,-0.97407,7827786001,995482878
2023-09-17,Official Trump,13.19,0.02177,2635310333,993697508
2023-09-17,BNB,598.99,0.32971,87268329979,837861328
2023-09-17,Wrapped SOL,143.3,-1.72874,0.0,724195251
2023-09-17,Ethena,0.372116,6.55933,1965150115,716436245
2023-09-17,TRON,0.240553,-1.65325,20666317562,672558430
2023-09-17,Aave,211.15,-2.72896,3182724279,631757779
2023-09-17,WETH,2207.07,-1.08573,6496137706,619496261
2023-09-17,Pi Network,1.85,-4.20762,13019543901,579753191
2023-09-16,Tether,0.999991,0.00077,142717166229,74729239058
2023-09-16,Bitcoin,89769,-0.52029,1778815031983,48593987917
